titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,similarToDirectors,subgenres,tones,subjects,era,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,rtAudience,metacriticUser,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,isRecommendationEligible,predictedScore,confidenceScore,popularityScore,imdbPopularityScore,criticScoreComputed,audienceScoreComputed,awardsScoreComputed,reason
show:71737,A.P. Bio,2018,show,Watched,119048,tt6461726,71737,8,2021-09-02T00:00:00.000Z,42,1970-01-01T00:00:00.000Z,42,caught-up,false,,,Comedy,"When disgraced Harvard philosophy scholar Jack Griffin loses out on his dream job, he is forced to return to Toledo, Ohio, and work as a high school Advanced Placement biology teacher.",classroom; high school; revenge; high school teacher; sitcom; biology teacher; playful; hilarious,en,6.887,203,15.0762,1439; 1456; 1460; 1461; 1462; 1463; 1393; 456; 1400; 1464; 1466; 1467; 1417; 1418; 1420; 1421; 1422; 1432; 1433; 1434,58460; 2190; 85702; 65150; 74204; 135959; 33922; 1229; 112211; 93292; 7317; 4415; 709; 2342; 73126; 10420; 610; 76747; 118546; 133808,The Big Bang Theory; The Simpsons; South Park; Family Guy; Modern Family,,workplace-comedy; sitcom,witty; hilarious,revenge,,Glenn Howerton; Patton Oswalt; Paula Pell; Lyric Lewis; Mary Sohn,2018-02-01,22,Michael Patrick O'Brien,,Canceled,4,42,2026-09-18,88,61,78,73,7.4,21569,0,0,0,0,0,1,1 nomination total,2026-09-10,false,,,false,67,90,52,69,75,76,1,Cast Affinity — You've loved 1 title with Glenn Howerton before.
show:125935,Abbott Elementary,2021,show,Watched,180675,tt14218830,125935,4,2026-07-29T00:23:53.000Z,92,2026-04-23T00:52:00.000Z,92,caught-up,false,,,Comedy,"In this workplace comedy, a group of dedicated, passionate teachers — and a slightly tone-deaf principal — are brought together in a Philadelphia public school where, despite the odds stacked against them, they are determined to help their students succeed in life. Though these incredible public servants may be outnumbered and underfunded, they love what they do — even if they don’t love the school district’s less-than-stellar attitude toward educating children.","philadelphia, pennsylvania; elementary school; school; mockumentary; public school; sitcom; thoughtful; workplace comedy; elementary school teacher; amused",en,7.5,332,47.7698,58552; 58557; 58571; 59; 67; 71; 72; 73; 75; 88; 33; 34; 10; 89; 97; 105; 106; 110; 111; 114,2589; 2508; 42382; 456; 2316; 3497; 93825; 5221; 4575; 3814; 2996; 4345; 110; 2490; 4608; 1835; 115; 33056; 67117; 46028,The Simpsons; The Office; Sex and the City; The IT Crowd; The Office,,workplace-comedy; mockumentary; sitcom,witty; thoughtful,workplace-culture,,Quinta Brunson; Tyler James Williams; Sheryl Lee Ralph; Lisa Ann Walter; Chris Perfetti,2021-12-07,,Quinta Brunson,,Returning Series,6,93,2026-09-18,99,83,89,70,8.2,49782,0,0,4,0,84,275,Won 4 Primetime Emmys. 84 wins & 275 nominations total,2026-09-10,false,,,false,69,90,56,75,91,80,100,"Similar Title — Similar to The Office and Saved by the Bell, which you loved."
show:249042,Adolescence,2025,show,Watched,230892,tt31806037,249042,8,2025-03-13T00:00:00.000Z,4,1970-01-01T00:00:00.000Z,4,caught-up,false,,,Drama; Crime,"When a 13-year-old is accused of the murder of a classmate, his family, therapist and the detective in charge are all left asking: what really happened?",england; sexism; violence against women; patriarchy; bullying; murder; family relationships; miniseries; parenting; confrontation; insecurity; teenage boy; blunt; visceral; mental health,en,7.8,1770,14.5388,30631; 60875; 60907; 1457; 1395; 1398; 1405; 1406; 1408; 1414; 1417; 1426; 208720; 208721; 241064; 241114; 241083; 241092; 30427; 30503,211358; 87784; 72750; 2850; 66788; 243217; 135868; 113988; 31917; 84647; 2583; 1426; 225634; 157064; 123192; 39852; 100414; 10370; 213306; 158083,House; Dexter; The Sopranos; DAHMER - Monster: The Jeffrey Dahmer Story; Pretty Little Liars,Ryan Murphy,psychological-drama,gritty; dark; intense; character-driven,crime-consequences,,,2025-03-13,,Stephen Graham,,Ended,1,4,2026-09-18,97,91,74,71,8.1,301626,0,0,8,0,60,73,Won 8 Primetime Emmys. 60 wins & 73 nominations total,2026-09-10,false,,,false,100,95,73,88,94,73,100,"Similar Title — Similar to Dexter and The Sopranos, which you loved."
show:260458,Adults,2025,show,New Episodes,250203,tt33049767,260458,9,2026-08-14T23:34:58.000Z,9,2026-08-01T01:21:00.000Z,15,in-progress,false,,,Comedy,"A group of twenty-somethings in New York trying to be good people, despite being neither ""good"" nor ""people"" yet.",new york city; twenty something; housemates,en,6.242,89,29.157,65; 33; 105; 124610; 28415; 28375; 138; 93272; 917; 93288; 125694; 1085; 1088; 30309; 1417; 1420; 1400; 60839; 1336; 336,815; 138089; 243316; 1088; 85702; 2742; 1772; 71890; 261363; 61671; 71885; 745; 61343; 4483; 1795; 93288; 2691; 77485; 74321; 1171,Two and a Half Men; Seinfeld; Sex and the City; New Girl; Glee,David Kohan,ensemble; friendship-comedy; sitcom,witty; character-driven; offbeat,youth-and-adolescence,,Malik Elassal; Lucy Freyer; Jack Innanen; Amita Rao; Owen Thiele,2025-05-28,,Ben Kronengold,,Returning Series,2,17,2026-09-18,,65,,73,7.4,6769,0,0,0,0,0,0,N/A,2026-09-10,false,,,false,93,85,44,61,65,73,0,Creator Match — You've loved 1 title from creator Ben Kronengold before.
show:114461,Ahsoka,2023,show,Watched,170559,tt13622776,114461,7,2023-10-03T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Sci-Fi & Fantasy; Action & Adventure,Former Jedi Knight Ahsoka Tano investigates an emerging threat to a vulnerable galaxy.,sequel; spin off; space opera; egotistical,en,7.398,1312,24.1782,203; 932; 1057; 1074; 1180; 1225; 208580; 60554; 93740; 1481; 1437; 60871; 208677; 253; 238; 314; 424; 92710; 513; 501,92830; 82856; 114478; 1437; 115036; 106159; 83867; 71365; 2985; 98178; 5656; 196749; 84958; 74387; 2552; 226749; 128113; 75758; 68716; 71725,Loki; The Mandalorian; Firefly; Obi-Wan Kenobi; Star Wars: Andor,Russell T Davies,space-opera,intense; character-driven,resistance-rebellion,,Rosario Dawson; Natasha Liu Bordizzo; Ivanna Sakhno; Ray Stevenson; Mary Elizabeth Winstead,2023-08-22,,Dave Filoni,,Returning Series,2,16,2026-09-18,85,,64,,7.4,138380,0,0,1,0,7,36,Won 1 Primetime Emmy. 7 wins & 36 nominations total,2026-09-10,false,,,false,88,95,70,82,85,64,70,"Similar Title — Similar to The Mandalorian and Star Wars: Andor, which you loved."
movie:964980,Air,2023,movie,Watched,775413,tt16419074,964980,8,2023-04-05T00:00:00.000Z,1,2023-04-05T00:00:00.000Z,,,false,,,Drama; History,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,sports; based on true story; basketball; shoe; national basketball association (nba); duringcreditsstinger; 1980s,en,7.274,2436,10.3335,924154; 387474; 746267; 727340; 1686425; 1492198; 1492401; 940000; 369557; 557525; 152760; 986965; 986966; 399440; 761226; 174946; 174950; 174967; 1720675; 403383,58882; 19819; 719256; 113294; 16385; 972433; 42222; 13537; 589612; 292011; 653851; 98548; 136797; 649394; 1083612; 62441; 1143508; 760336; 522212; 860852,Need for Speed; Richard Jewell; Just Mercy; Sing Street; Blue Chips,,workplace-drama; biography,inspirational; character-driven; nostalgic,ambition-reinvention,,Matt Damon; Jason Bateman; Ben Affleck; Chris Messina; Viola Davis,2023-04-05,112,Ben Affleck,,,,,2026-09-18,93,73,30,48,7.4,190839,0,0,0,0,5,48,5 wins & 48 nominations total,2026-09-10,false,,,false,88,95,76,84,83,39,58,Creator Match — You've loved 3 titles from director Ben Affleck before.
show:157239,Alien: Earth,2025,show,Watched,170689,tt13623632,157239,3,2026-07-29T00:13:15.000Z,8,2025-09-24T00:48:00.000Z,8,caught-up,false,,,Sci-Fi & Fantasy; Drama,"When the mysterious deep space research vessel USCSS Maginot crash-lands on Earth, Wendy and a ragtag group of tactical soldiers make a fateful discovery that puts them face-to-face with the planet's greatest threat.",transhumanism; based on movie; alien monster; alien parasites; 22nd century; spaceship crash; near future; aliens; human robot hybrid; horror; arrogant; brisk; hopeful,en,7.3,1144,23.4661,346; 314; 124897; 239280; 92685; 433; 494; 29301; 59525; 207718; 93081; 239993; 661; 125398; 124578; 19; 167; 205; 93241; 29905,51704; 127235; 86374; 118663; 21494; 52814; 34967; 63639; 82001; 433; 67198; 65820; 108545; 85723; 60948; 1972; 79130; 75893; 77459; 86550,Halo; The Expanse; Raised by Wolves; The Owl House; Battlestar Galactica,,creature-feature,dark; intense; atmospheric; suspenseful,technology-surveillance,,Sydney Chandler; Alex Lawther; Essie Davis; Samuel Blenkin; Babou Ceesay,2025-08-12,,Noah Hawley,,Returning Series,1,8,2026-09-18,94,85,65,51,7.1,103110,0,0,0,0,3,12,3 wins & 12 nominations total,2026-09-10,false,,,false,69,95,68,80,90,58,18,Creator Match — You've loved 1 title from creator Noah Hawley before.
show:246386,All Her Fault,2025,show,Watched,226034,tt31314751,246386,8,2026-08-13T13:33:07.000Z,8,2025-12-26T03:57:00.000Z,8,caught-up,false,,,Mystery; Crime,"In Chicago, Marissa Irvine arrives at 14 Arthur Avenue, expecting to pick up her young son Milo from his first playdate with a boy at his new school. But the woman who answers the door isn't a mother she recognizes. She isn't the nanny. She doesn't have Milo. And so begins every parent's worst nightmare.",based on novel or book; kidnapping; nanny; babysitter; investigation; miniseries; missing child; child kidnapping; working mom; anxious; thriller,en,8.1,329,17.3452,1444; 60929; 1391; 1396; 1405; 241194; 241275; 241279; 126254; 1415; 1426; 1427; 241257; 208720; 60855; 241083; 241084; 241099; 30503; 30548,6127; 4177; 74430; 61367; 241549; 226637; 248698; 34235; 66599; 70389; 62823; 130273; 790; 254071; 75944; 85586; 1432; 76459; 26725; 3876,Breaking Bad; Dexter; Elementary; Luther; Scream: The TV Series,,psychological-thriller; murder-mystery,intense; suspenseful; character-driven; twisty,crime-consequences,,Sarah Snook; Jake Lacy; Sophia Lillis; Michael Peña; Dakota Fanning,2025-11-07,,Megan Gallagher,,Ended,1,8,2026-09-18,80,63,74,68,7.5,38760,0,0,0,0,2,9,2 wins & 9 nominations total,2026-09-10,false,,,false,74,90,56,73,72,71,13,"Similar Title — Similar to Breaking Bad and Dexter, which you loved."
show:99966,All of Us Are Dead,2022,show,Watched,162001,tt14169960,99966,8,2022-01-28T00:00:00.000Z,12,1970-01-01T00:00:00.000Z,12,caught-up,false,,,Action & Adventure; Drama; Sci-Fi & Fantasy,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,high school; bullying; based on comic; survival; coming of age; apocalypse; zombie; virus; based on webcomic or webtoon; horror,ko,8.285,4471,24.3092,97860; 3909; 34663; 34671; 278604; 62264; 62271; 62059; 209648; 209653; 95249; 95259; 95269; 127164; 278449; 307853; 95392; 62125; 62126; 62127,1402; 158258; 61345; 96648; 138505; 113268; 62286; 94305; 211684; 205715; 136248; 88052; 200709; 136369; 63210; 219543; 233219; 106651; 71340; 50137,The Walking Dead; Marvel's Luke Cage; Ash vs Evil Dead; Gen V; Shadowhunters,,coming-of-age; survival-horror,gritty; dark; intense; suspenseful,survival,,Park Ji-hu; Yoon Chan-young; Cho Yi-hyun; Lomon; Yoo In-soo,2022-01-28,65,Chun Sung-il,,Returning Series,2,12,2026-09-18,89,67,82,68,7.6,87687,0,0,0,0,0,2,2 nominations total,2026-09-10,false,,,false,53,95,82,79,78,75,2,"Subject Match — Touches on survival, themes you've responded well to."
show:89624,Almost Family,2019,show,Watched,147817,tt9165444,89624,7,2020-02-22T00:00:00.000Z,13,1970-01-01T00:00:00.000Z,13,caught-up,false,,,Drama,"An only child finds her life turned upside down when her father reveals that, over the course of his prize-winning career as a pioneering fertility doctor, he used his own sperm to conceive upwards of a hundred children, including two new sisters.",sibling relationship; sister; sibling; artificial insemination; half sister,en,7.268,41,8.9104,30543; 94559; 61418; 61427; 277931; 239137; 269; 625; 29746; 1042; 30381; 1274; 1859; 1906; 61496; 1981; 2147; 2204; 2041; 2045,269; 56296; 68421; 257994; 67136; 61986; 72844; 3750; 253321; 2204; 61463; 87773; 88166; 61496; 138455; 90399; 79053; 228528; 63913; 323903,The Haunting of Hill House; Charmed; Altered Carbon; This Is Us; Orphan Black,,family-drama; ensemble,character-driven; thoughtful; melancholy,family-dynamics,,Brittany Snow; Emily Osment; Megalyn Echikunwoke; Mustafa Elzein; Mo McRae,2019-10-02,43,Annie Weisman,,Canceled,1,13,2026-09-18,32,38,79,32,6.4,2483,0,0,0,0,0,0,N/A,2026-09-10,false,,,false,47,80,36,54,35,56,0,Cast Affinity — You've loved 2 titles with Brittany Snow before.
movie:786,Almost Famous,2000,movie,Watched,629,tt0181875,786,8,2026-09-11T23:42:59.000Z,1,2000-09-15T00:00:00.000Z,,,false,,,Drama; Music,"In 1973, a precocious 15-year-old aspiring rock journalist lands a dream assignment from Rolling Stone to tour with a rising rock band, embarking on a coming-of-age journey as he discovers the exhilarating and heartbreaking realities behind rock stardom.",concert; rock 'n' roll; drug addiction; groupie; music journalist; based on true story; coming of age; promiscuity; on the road; rock band; domineering mother; reconciliation; semi autobiographical; innocence lost; bus trip,en,7.505,3224,9.9044,1686640; 1686391; 1686574; 1686579; 1686601; 1686608; 1686425; 1687476; 1491564; 1492198; 369557; 923956; 924154; 924164; 122308; 122339; 122247; 1703934; 986965; 986966,696157; 73700; 11465; 998846; 614934; 1230368; 424694; 206284; 1125; 537116; 40047; 17332; 440918; 6478; 209451; 249164; 15765; 592863; 802219; 472451,"Bohemian Rhapsody; Elvis; Sing Street; tick, tick... BOOM!; What's Love Got to Do with It",,coming-of-age,melancholy,drug-addiction,,Billy Crudup; Frances McDormand; Kate Hudson; Jason Lee; Patrick Fugit,2000-09-15,124,Cameron Crowe,,,,,2026-09-18,91,90,92,84,7.9,313640,1,0,0,0,54,103,Won 1 Oscar. 54 wins & 103 nominations total,2026-09-10,false,,,false,61,95,78,88,91,88,100,Similar Title — Titles you rated highly list this as similar or recommended (1 time).
movie:513576,Always Be My Maybe,2019,movie,Watched,363519,tt7374948,513576,7,2026-09-03T01:03:57.000Z,1,2019-05-31T00:00:00.000Z,,,false,,,Romance; Comedy,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction, but struggle to adapt to each other's worlds.","new york city; san francisco, california; restaurant owner; widower; childhood friends; chinese american; woman director; reconnect; rekindled romance; childhood sweethearts; asian american",en,6.6,1433,3.4349,369627; 369601; 399506; 403339; 403499; 744929; 744948; 175983; 589049; 1492198; 122287; 1299369; 150657; 150669; 152756; 123615; 123723; 123763; 123771; 400738,9716; 918; 27397; 523773; 10934; 8874; 1618945; 1073170; 5968; 8748; 19265; 1433842; 1321439; 818612; 114; 9007; 616251; 1034716; 15602; 2058,Pretty Woman; Whatever Works; Little Italy; People We Meet on Vacation; The Wrong Paris,,romcom; friendship-comedy,witty; character-driven; nostalgic,identity-belonging; ambition-reinvention; marriage-relationships,,Ali Wong; Randall Park; James Saito; Michelle Buteau; Vivian Bang,2019-05-31,102,Nahnatchka Khan,,,,,2026-09-18,89,64,67,68,6.7,67134,0,0,0,0,1,5,1 win & 5 nominations total,2026-09-10,false,,,false,45,95,71,77,77,68,7,"Subject Match — Touches on identity-belonging / ambition-reinvention / marriage-relationships, themes you've responded well to."
show:64513,American Crime Story,2016,show,Watched,93939,tt2788432,64513,8,2026-07-29T00:25:11.000Z,29,2021-11-10T04:14:00.000Z,29,caught-up,false,,,Crime; Drama,An anthology series centered around some of history's most famous criminal investigations.,police; based on true story; anthology; lawyer; criminal; crime investigation; curious; nervous; grim; criminal law; anxious; serious; dramatic; distressing; matter of fact,en,7.579,1080,26.7533,65; 78; 26; 238986; 239005; 28571; 124643; 50; 124727; 124800; 124817; 124822; 305605; 305596; 92154; 150; 58786; 92053; 194; 91978,96488; 202097; 46648; 40675; 60622; 32940; 125949; 93749; 4170; 116799; 39852; 4057; 1486; 239826; 218351; 67384; 82883; 245746; 92926; 76582,The Act; True Detective; Criminal Minds; Fargo; The Sinner,David E. Kelley,true-crime; anthology; docudrama,gritty; intense,celebrity-fame,,Sarah Paulson; Beanie Feldstein; Annaleigh Ashford; Margo Martindale; Edie Falco,2016-02-02,,Larry Karaszewski,,Ended,3,29,2026-09-18,84,,90,,8.4,102033,0,0,17,0,108,146,Won 17 Primetime Emmys. 108 wins & 146 nominations total,2026-09-10,false,,,false,100,95,68,80,84,90,100,"Similar Title — Similar to True Detective and Fargo, which you loved."
movie:1056360,American Fiction,2023,movie,Watched,849767,tt23561236,1056360,8,2023-12-15T00:00:00.000Z,1,2023-12-15T00:00:00.000Z,,,false,,,Comedy; Drama,"A novelist fed up with the establishment profiting from ""Black"" entertainment uses a pen name to write a book that propels him into the heart of hypocrisy and the madness he claims to disdain.","sibling relationship; boston, massachusetts; writing; race politics; dark comedy; satire; alzheimer's disease; dysfunctional family; pseudonym; family drama; lgbt; racial stereotype; dramedy; thoughtful; publishing",en,7.249,1435,5.6535,1686640; 1686439; 1686422; 1686429; 369557; 369581; 369545; 122291; 122253; 728869; 728949; 986984; 983153; 1522705; 1720745; 924108; 123602; 123610; 123619; 123762,10683; 1077661; 65015; 27265; 1245859; 42569; 29461; 376660; 239678; 52109; 915523; 114750; 14771; 48259; 32081; 59968; 1239655; 436459; 736769; 24664,Sing Street,,satire; character-study; family-drama,satirical; thoughtful,racism-civil-rights,,Jeffrey Wright; John Ortiz; Erika Alexander; Leslie Uggams; Sterling K. Brown,2023-11-10,117,Cord Jefferson,,,,,2026-09-18,93,81,95,73,7.5,131163,1,0,0,0,64,174,Won 1 Oscar. 64 wins & 174 nominations total,2026-09-10,false,,,false,70,95,71,82,87,84,100,Cast Affinity — You've loved 1 title with Jeffrey Wright before.
