Source,Title,Author,Type,Shelf,My Rating,Avg Rating,Ratings Count,Pages,Year,Date Read,Date Added,ISBN,ISBN13,Publisher,Themes,Tones,Similar To Titles,Similar To Authors,Cover URL,Goodreads URL,Buy URL,Book Key,Top 10,All Time Fave,DNF,BBRE Score
goodreads,"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,fiction,read,5,4.14,180000,311,2023,2025/02/25,2023/12/10,1837901317,9781837901319,Bookouture,"thriller, psychological, domestic suspense","fast-paced, twisty, unreliable-narrator, compulsive","The Housemaid (The Housemaid, #1), Ward D, The Teacher, The Divorce, The Crash","B.A. Paris, Lisa Jewell, Shari Lapena, Liane Moriarty",,,,the-housemaid-s-secret|freida-mcfadden,,,,
goodreads,"The Housemaid (The Housemaid, #1)",Freida McFadden,fiction,read,5,4.25,480000,329,2022,2025/02/23,2023/12/10,1803144378,9781803144375,Bookouture,"thriller, psychological, domestic suspense","fast-paced, twisty, unreliable-narrator, compulsive","The Housemaid's Secret (The Housemaid, #2), Never Lie, The Teacher, The Boyfriend, The Divorce","B.A. Paris, Lisa Jewell, Shari Lapena, Liane Moriarty",,,,the-housemaid|freida-mcfadden,,Yes,,
goodreads,Cape Fear,John D. MacDonald,fiction,read,5,3.82,30000,206,2014,2025/02/19,2025/02/16,,,Random House,"thriller, crime, suspense","fast-paced, tense, dark, gritty","She Rides Shotgun, Everybody Knows, Blacktop Wasteland, Clean Hands, Hard Cash Valley","Don Winslow, James Crumley, Raymond Chandler, Ross Macdonald",,,,cape-fear|john-d-macdonald,,,,
goodreads,First Lie Wins,Ashley Elston,fiction,read,5,3.97,100000,348,2024,2025/02/15,2024/12/08,,,Pamela Dorman Books,"thriller, domestic suspense, mystery","fast-paced, twisty, dark, procedural","Anatomy of an Alibi, The Housemaid (The Housemaid, #1), Behind Closed Doors, Verity, The Perfect Marriage","Lisa Jewell, B.A. Paris, Shari Lapena, Freida McFadden",,,,first-lie-wins|ashley-elston,,,,
goodreads,Us,David Nicholls,fiction,read,4,3.72,25000,419,2014,2025/02/10,2025/01/02,,,Harper,"literary, contemporary, romance","heartwarming, character-driven, humorous, slow-burn","One Day, Sweet Sorrow, Normal People, Good Material","Nick Hornby, John Green, Matthew Quick, Jonathan Tropper",,,,us|david-nicholls,,,,
goodreads,The Blackbriar Genesis (Blackbriar #1),Simon Gervais,fiction,read,2,3.8,5000,384,2022,2025/02/02,2025/02/02,0593419987,9780593419984,G.P. Putnam's Sons,"thriller, spy","fast-paced, tense, cat-and-mouse, plot-driven","The Elias Network (Caspian Anderson, #1), The Chain, Dark Angel (Letty Davenport, #2), Along Came a Spider (Alex Cross, #1)","Vince Flynn, Brad Thor, Daniel Silva, Jason Matthews",,,,the-blackbriar-genesis|simon-gervais,,,,
goodreads,"Flash Crash: A Trading Savant, a Global Manhunt, and the Most Mysterious Market Crash in History",Liam Vaughan,nonfiction,read,5,3.89,10000,272,2020,2025/01/31,2020/04/28,0385543654,9780385543651,Doubleday Books,"narrative nonfiction, finance, true crime","fast-paced, tense, dark","Flash Boys: A Wall Street Revolt, The Big Short: Inside the Doomsday Machine, The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution, Going Infinite: The Rise and Fall of a New Tycoon, Den of Thieves","Michael Lewis, Gregory Zuckerman, Max Frumes, Sheelah Kolhatkar",,,,flash-crash-a-trading-savant-a-global-manhunt-and-the-most-mysterious-market-crash-in-history|liam-vaughan,,,,
goodreads,The Egg,Andy Weir,fiction,read,5,4.15,110000,3,2009,2025/01/25,2019/09/17,,,Andy Weir / Galactanet,"speculative, sci-fi","fast-paced, accessible, humorous, slow-burn","Randomize (Forward Collection, #6), Summer Frost (Forward Collection, #2), The Martian, Project Hail Mary","Blake Crouch, Neal Stephenson, Michael Crichton, John Scalzi",,,,the-egg|andy-weir,,,,
goodreads,Worst Case Scenario,T.J. Newman,fiction,read,4,3.7,10000,321,2024,2025/01/24,2024/06/05,0316577871,9780316577878,"Little, Brown and Company","thriller, suspense, high-concept","fast-paced, tense, compulsive, twisty","Falling, Drowning, The Flight Attendant, The Chain","Harlan Coben, Blake Crouch, Lee Child, Daniel Silva",,,,worst-case-scenario|t-j-newman,,,,
goodreads,The Stowaway,James S. Murray,nonfiction,read,5,3.8,8000,320,2021,2025/01/15,2025/01/15,1250263654,9781250263650,St. Martin's Press,"narrative nonfiction, history, adventure","narrative-driven, fast-paced, accessible, dense","Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission, The Wager: A Tale of Shipwreck, Mutiny and Murder, Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night, Into Thin Air","Jon Krakauer, David Grann, Sebastian Junger, Candice Millard",,,,the-stowaway|james-s-murray,,,,
goodreads,Born to Run,Bruce Springsteen,nonfiction,read,4,4.14,310000,546,2016,2025/01/11,2024/12/08,,,Simon & Schuster,"memoir, music history","character-study, narrative-driven, accessible, personal","Me, The Storyteller: Tales of Life and Music, A Life in Parts, Yearbook","Elton John, Bob Dylan, Keith Richards, Patti Smith",,,,born-to-run|bruce-springsteen,,,,
goodreads,Sweet Sorrow,David Nicholls,fiction,read,4,3.8,18000,405,2019,2025/01/09,2025/01/02,1444715410,9781444715415,Hachette,"literary, contemporary, romance","heartwarming, character-driven, humorous, slow-burn","One Day, Us, Normal People, Romantic Comedy","Nick Hornby, John Green, Matthew Quick, Jonathan Tropper",,,,sweet-sorrow|david-nicholls,,,,
goodreads,Annie Bot,Sierra Greer,fiction,read,5,3.87,40000,298,2024,2024/12/22,2024/12/08,0063312719,9780063312715,Mariner Books,"speculative, literary, thriller","slow-burn, atmospheric, fast-paced, character-driven","The Echo Wife, The Measure, Recursion, Dark Matter, The Mountain in the Sea","Alex Michaelides, Freida McFadden, Emily St. John Mandel, B.A. Paris",,,,annie-bot|sierra-greer,,Yes,,
goodreads,Dear Mr. You,Mary-Louise Parker,nonfiction,read,3,3.97,20000,242,2015,2024/12/22,2024/12/08,1501107852,9781501107856,Scribner,"memoir, literary","slow-burn, character-driven, character-study, atmospheric","Not That Kind of Girl: A Young Woman Tells You What She's ""Learned"", Stay True: A Memoir (Pulitzer Prize Winner), A Life in Parts, Maid: Hard Work, Low Pay, and a Mother's Will to Survive","David Sedaris, Mary Karr, Nora Ephron, Carrie Fisher",,,,dear-mr-you|mary-louise-parker,,,,
goodreads,The Founders: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,Jimmy Soni,nonfiction,read,3,4.05,20000,496,2022,2024/12/16,2024/01/13,1501197266,9781501197260,Simon & Schuster,"tech history, biography, narrative nonfiction","narrative-driven, accessible, character-study","Hatching Twitter: A True Story of Money, Power, Friendship, and Betrayal, Super Pumped: The Battle for Uber, The Everything Store: Jeff Bezos and the Age of Amazon, The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius, and Betrayal","Walter Isaacson, Brent Schlender, Brad Stone, Ashlee Vance",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1643707855i/54304287.jpg,,,the-founders-the-story-of-paypal-and-the-entrepreneurs-who-shaped-silicon-valley|jimmy-soni,,,,
goodreads,The Lost Story,Meg Shaffer,fiction,read,3,3.85,20000,352,2024,2024/12/04,2024/05/25,0593598881,9780593598887,Ballantine Books,"contemporary, literary, romance","character-driven, slow-burn, atmospheric, heartwarming","The Wishing Game, The Storied Life of A.J. Fikry, The Midnight Library (The Midnight World, #1), Remarkably Bright Creatures","Rainbow Rowell, Taylor Jenkins Reid, Gabrielle Zevin, Matt Haig",,,,the-lost-story|meg-shaffer,,,,
goodreads,The Heiress,Rachel Hawkins,fiction,read,5,3.94,45000,281,2024,2024/12/01,2024/11/26,1250280044,9781250280046,St. Martin's Press,"thriller, mystery, suspense","fast-paced, tense, procedural, whodunit","The Silent Patient, Behind Closed Doors, Verity, The Housemaid (The Housemaid, #1), Into the Water","Liane Moriarty, Lucy Foley, Ruth Ware, Kristin Hannah",,,,the-heiress|rachel-hawkins,,Yes,,
goodreads,"The Pentagon's Brain: An Uncensored History of DARPA, America's Top-Secret Military Research Agency",Annie Jacobsen,nonfiction,read,1,4.08,6000,578,2015,2024/11/27,2024/10/19,0316371653,9780316371650,"Little, Brown and Company","narrative nonfiction, military, history","narrative-driven, gritty, accessible, dense","Nuclear War: A Scenario, Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission, The Arsenal of Democracy: FDR, Detroit, and an Epic Quest to Arm an America at War, Unbroken: A World War II Story of Survival, Resilience and Redemption","A.J. Baime, Hampton Sides, Laura Hillenbrand, Candice Millard",,,,the-pentagon-s-brain-an-uncensored-history-of-darpa-america-s-top-secret-military-research-agency|annie-jacobsen,,,,
goodreads,She Rides Shotgun,Jordan Harper,fiction,read,5,3.82,10000,277,2017,2024/11/20,2024/11/12,,,Ecco,"thriller, crime, noir","dark, gritty, fast-paced, atmospheric","Everybody Knows, A Violent Masterpiece, Blacktop Wasteland, Hard Cash Valley, Razorblade Tears","Don Winslow, S.A. Cosby, James Ellroy, Richard Price",,,,she-rides-shotgun|jordan-harper,,,,
goodreads,Everybody Knows,Jordan Harper,fiction,read,5,3.78,30000,352,2023,2024/11/12,2024/10/28,,,Mulholland Books,"thriller, crime, noir","dark, gritty, fast-paced, atmospheric","She Rides Shotgun, A Violent Masterpiece, Blacktop Wasteland, The Last Good Kiss (C.W. Sughrue, #1), Hard Cash Valley","Don Winslow, S.A. Cosby, James Ellroy, Richard Price",,,,everybody-knows|jordan-harper,,,,
goodreads,"Pleading Guilty (Kindle County, #3)",Scott Turow,fiction,read,5,3.78,8000,433,2010,2024/11/08,2024/10/20,,,"Farrar, Straus and Giroux","legal, thriller, courtroom","procedural, tense, character-driven, fast-paced","Presumed Innocent, The Last Trial (Kindle County Legal Thriller #11), The Burden of Proof (Kindle County, #2), A Time to Kill (Jake Brigance, #1)","John Grisham, Scott Pratt, James Grippando, William L. Myers Jr.",,,,pleading-guilty|scott-turow,,,,
goodreads,The Great Alone,Kristin Hannah,fiction,read,5,4.36,325000,450,2020,2024/10/23,2024/08/03,,,St. Martin's Press,"literary, historical, contemporary","slow-burn, character-driven, atmospheric","Where the Crawdads Sing, Lessons in Chemistry, The Invisible Life of Addie LaRue, Tom Lake, The God of the Woods","Jojo Moyes, Lisa Genova, Delia Owens, Sara Gruen",,,,the-great-alone|kristin-hannah,,,,
goodreads,Abandon,Blake Crouch,fiction,read,4,3.78,30000,451,2023,2024/10/19,2024/09/26,0593598539,9780593598535,Ballantine Books,"thriller, mystery, crime","fast-paced, twisty, compulsive, dark","Desert Places (Andrew Z. Thomas/Luther Kite #1), Pines: Wayward Pines: 1 (The Wayward Pines Trilogy), Recursion, Dark Matter","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,abandon|blake-crouch,,,,
goodreads,"Behind Closed Doors (Behind Closed Doors, #1)",Lisa Renee Jones,fiction,read,3,4.09,380000,238,2016,2024/10/10,2024/10/07,,,Pocket Star,"thriller, romance, contemporary","character-driven, fast-paced, tense, heartwarming","Behind Closed Doors, The Silent Patient, Verity, The Housemaid (The Housemaid, #1)","Taylor Jenkins Reid, Liane Moriarty, Freida McFadden, Shari Lapena",,,,behind-closed-doors|lisa-renee-jones,,,,
goodreads,Buttermilk Graffiti: A Chef's Journey to Discover America's New Melting-Pot Cuisine,Edward Lee,nonfiction,read,4,3.96,5000,377,2018,2024/10/07,2024/10/01,1579658512,9781579658519,Artisan,"food, narrative nonfiction","accessible, narrative-driven, conversational","Yes, Chef, Eat a Peach, Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef, L.A. Son: My Life, My City, My Food","David Chang, Kwame Onwuachi, Anthony Bourdain, Marcus Samuelsson",,,,buttermilk-graffiti-a-chef-s-journey-to-discover-america-s-new-melting-pot-cuisine|edward-lee,,,,
goodreads,The President's Daughter,Bill Clinton,fiction,read,5,4.14,70000,609,2021,2024/10/01,2021/06/10,0316540730,9780316540735,"Little, Brown and Company and Knopf","political, thriller, suspense","fast-paced, tense, investigative, accessible","The President Is Missing, The First Gentleman, The Plot (The Book Series, #1), The Silent Patient","John Grisham, James Patterson, Scott Turow, Tom Clancy",,,,the-president-s-daughter|bill-clinton,,,,
goodreads,Remarkably Bright Creatures,Shelby Van Pelt,fiction,read,5,4.3,500000,360,2022,2024/09/22,2024/06/01,0063204177,9780063204171,Ecco,"literary, contemporary","fast-paced, tense, dark","The Storied Life of A.J. Fikry, The Midnight Library (The Midnight World, #1), Lessons in Chemistry, The Wishing Game, Tom Lake","Gabrielle Zevin, Matt Haig, Emily St. John Mandel, Liane Moriarty",,,,remarkably-bright-creatures|shelby-van-pelt,,,,
goodreads,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,nonfiction,read,3,4.14,310000,306,2009,2024/09/18,2021/05/29,0307271919,9780307271914,Alfred A. Knopf,"narrative nonfiction, sports, adventure","narrative-driven, accessible, fast-paced, plot-driven","Into Thin Air, Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission, The Wager: A Tale of Shipwreck, Mutiny and Murder, The Lost City of Z: A Tale of Deadly Obsession in the Amazon","Jon Krakauer, Sebastian Junger, David Epstein, Mark Obmascik",,,,born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen|christopher-mcdougall,,,,
goodreads,Eruption,Michael Crichton,fiction,read,5,4.12,25000,423,2024,2024/09/16,2024/09/10,0316565083,9780316565080,"Little, Brown and Company","thriller, speculative, high-concept","fast-paced, twisty, slow-burn, atmospheric","Dark Matter, Recursion, The Martian, Project Hail Mary, Upgrade","Andy Weir, Blake Crouch, Daniel H. Wilson, Greg Bear",,,,eruption|michael-crichton,,,,
goodreads,LIV and Let Die: The Inside Story of the War Between the PGA Tour and LIV Golf,Alan Shipnuck,nonfiction,read,2,3.95,5000,336,2023,2024/09/10,2024/09/28,1668020033,9781668020036,Avid Reader Press / Simon & Schuster,"sports, narrative nonfiction","investigative, fast-paced, revelatory","Phil: The Rip-Roaring (and Unauthorized!) Biography of Golf's Most Colorful Superstar, Tiger Woods, Charlie Hustle: The Rise and Fall of Pete Rose, and the Last Glory Days of Baseball, Open","Rick Reilly, David Owen, John Feinstein, Michael Lewis",,,,liv-and-let-die-the-inside-story-of-the-war-between-the-pga-tour-and-liv-golf|alan-shipnuck,,,,
goodreads,"Camino Ghosts (Camino Island, #3)",John Grisham,fiction,read,5,3.75,25000,297,2024,2024/09/09,2023/12/23,0385546009,9780385546003,Doubleday,"thriller, mystery, suspense","fast-paced, procedural, plot-driven, tense","Camino Island (Camino Island, #1), Camino Winds (Camino Island, #2), The Boys from Biloxi, The Exchange (The Firm, #2), The French Illusion","Scott Turow, James Grippando, Steve Cavanagh, Richard Patterson",,,,camino-ghosts|john-grisham,,,,
goodreads,"Kill for Me, Kill for You",Steve Cavanagh,fiction,read,5,4.09,50000,351,2024,2024/09/02,2024/08/29,,,Atria Books,"thriller, legal, crime","fast-paced, twisty, procedural, dark","Th1rt3en (Eddie Flynn, #4), The Outsider, The Plot (The Book Series, #1), The Silent Patient, The Flight Attendant","John Grisham, Scott Turow, Brad Parks, Lisa Scottoline",,,,kill-for-me-kill-for-you|steve-cavanagh,,,,
goodreads,Into Thin Air,Jon Krakauer,nonfiction,read,5,4.29,600000,368,1998,2024/08/28,2024/07/28,,,Anchor,"narrative nonfiction, adventure, history","narrative-driven, accessible, tense, fast-paced","The Wager: A Tale of Shipwreck, Mutiny and Murder, Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission, Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night, Under the Banner of Heaven: A Story of Violent Faith, Where Men Win Glory: The Odyssey of Pat Tillman","Sebastian Junger, Mark Bowden, David Grann, Peter Zuckerman",,,,into-thin-air|jon-krakauer,,Yes,,
goodreads,"Sorry I'm Late, I Didn't Want to Come: One Introvert's Year of Saying Yes",Jessica Pan,nonfiction,read,5,3.75,30000,274,2022,2024/08/26,2024/08/13,1524854395,9781524854393,"Andrews McMeel Publishing, LLC","memoir, humor, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Bossypants, Not That Kind of Girl: A Young Woman Tells You What She's ""Learned"", Yearbook, Scrappy Little Nobody","Bill Bryson, David Sedaris, Mary Roach, A.J. Jacobs",,,,sorry-i-m-late-i-didn-t-want-to-come-one-introvert-s-year-of-saying-yes|jessica-pan,,Yes,,
goodreads,The Invisible Life of Addie LaRue,V.E. Schwab,fiction,read,5,3.89,475000,434,2023,2024/08/21,2024/06/01,,,Tor Books,"literary, speculative, historical","slow-burn, atmospheric, character-driven","The Midnight Library (The Midnight World, #1), Tomorrow, and Tomorrow, and Tomorrow, The Measure, Cassandra in Reverse, This Time Tomorrow","N.K. Jemisin, Leigh Bardugo, Patrick Rothfuss, Robin Hobb",,,,the-invisible-life-of-addie-larue|v-e-schwab,,Yes,,
goodreads,"The Burden of Proof (Kindle County, #2)",Scott Turow,fiction,read,4,3.74,10000,527,2009,2024/08/10,2024/08/03,,,"Farrar, Straus and Giroux","legal, thriller, courtroom","procedural, tense, character-driven, fast-paced","Presumed Innocent, Pleading Guilty (Kindle County, #3), The Last Trial (Kindle County Legal Thriller #11), A Time to Kill (Jake Brigance, #1)","John Grisham, Scott Pratt, James Grippando, William L. Myers Jr.",,,,the-burden-of-proof|scott-turow,,,,
goodreads,Stories of Your Life and Others,Ted Chiang,fiction,read,3,4.16,135000,285,2010,2024/07/29,2024/07/16,,,Vintage,"speculative, sci-fi, literary","slow-burn, atmospheric, character-driven","Exhalation, Recursion, Dark Matter, The Martian","N.K. Jemisin, Kazuo Ishiguro, Andy Weir, Emily St. John Mandel",,,,stories-of-your-life-and-others|ted-chiang,,,,
